9.7480E-06	0.02
9.7520E-06	-0.01
9.7560E-06	0.02
9.7600E-06	-0.0198438
9.7640E-06	0.00984375
9.7680E-06	0.01
9.7720E-06	0.01
9.7760E-06	0.01
9.7800E-06	-0.01
9.7840E-06	-0.01
9.7880E-06	-0.01
9.7920E-06	7.81E-05
9.7960E-06	0.00992188
9.8000E-06	-0.0199219
9.8040E-06	-0.0100781
9.8080E-06	0
9.8120E-06	-0.0200781
9.8160E-06	0.02
9.8200E-06	0.01
9.8240E-06	0
9.8280E-06	0
9.8320E-06	0
9.8360E-06	0.01
9.8400E-06	0.0300781
9.8440E-06	-0.00992188
9.8480E-06	-7.81E-05
9.8520E-06	0
9.8560E-06	0.01
9.8600E-06	0.02
9.8640E-06	0.0200781
9.8680E-06	0
9.8720E-06	-0.00992188
9.8760E-06	0.0200781
9.8800E-06	0.0200781
9.8840E-06	0.00015625
9.8880E-06	-0.0300781
9.8920E-06	0.00984375
9.8960E-06	0.00992188
9.9000E-06	-0.0100781
9.9040E-06	0
9.9080E-06	-0.01
9.9120E-06	-0.00992188
9.9160E-06	0.01
9.9200E-06	-0.00992188
9.9240E-06	-0.0101563
9.9280E-06	0.02
9.9320E-06	-0.01
9.9360E-06	0.01
9.9400E-06	0.01
9.9440E-06	0.03
9.9480E-06	-0.00992188
9.9520E-06	0.0100781
9.9560E-06	0.01
9.9600E-06	0.01
9.9640E-06	0.01
9.9680E-06	-0.0199219
9.9720E-06	-0.02
9.9760E-06	7.81E-05
9.9800E-06	0.00992188
9.9840E-06	-0.01
9.9880E-06	-0.02
9.9920E-06	-0.0198438
9.9960E-06	0.02
1.0000E-05	0.0101563
1.0004E-05	-0.03
1.0008E-05	0.02
1.0012E-05	-0.01
1.0016E-05	-0.01
1.0020E-05	0
1.0024E-05	-0.0100781
1.0028E-05	-0.01
1.0032E-05	0
1.0036E-05	0
1.0040E-05	0.01
1.0044E-05	0
1.0048E-05	0.03
1.0052E-05	0.00984375
1.0056E-05	-0.01
1.0060E-05	0.01
1.0064E-05	-0.00015625
1.0068E-05	-0.02
1.0072E-05	0.0100781
1.0076E-05	0.00984375
1.0080E-05	-0.02
1.0084E-05	-0.02
1.0088E-05	-7.81E-05
1.0092E-05	-0.03
1.0096E-05	-0.01
1.0100E-05	-0.02
1.0104E-05	-0.02
1.0108E-05	-0.00992188
1.0112E-05	0.0100781
1.0116E-05	0.00992188
1.0120E-05	0.0200781
1.0124E-05	-0.00984375
1.0128E-05	-0.0199219
1.0132E-05	-0.0299219
1.0136E-05	0.0102344
1.0140E-05	0.0297656
1.0144E-05	-0.05
1.0148E-05	-0.0296094
1.0152E-05	0.0602344
1.0156E-05	0.0401563
1.0160E-05	0.0103906
1.0164E-05	-0.07
1.0168E-05	-0.02
1.0172E-05	0.02
1.0176E-05	0.0199219
1.0180E-05	0.01
1.0184E-05	0.00984375
1.0188E-05	-0.0303125
1.0192E-05	-0.06
1.0196E-05	-0.0305469
1.0200E-05	0.08
1.0204E-05	0.06
1.0208E-05	-0.02
1.0212E-05	-0.0298438
1.0216E-05	0.0202344
1.0220E-05	0.04
1.0224E-05	0
1.0228E-05	7.81E-05
1.0232E-05	0.0200781
1.0236E-05	0.02
1.0240E-05	-0.1
1.0244E-05	-0.070625
1.0248E-05	0.0494531
1.0252E-05	0.06
1.0256E-05	-0.02
1.0260E-05	-0.0502344
1.0264E-05	0.04
1.0268E-05	0.0696875
1.0272E-05	-0.00046875
1.0276E-05	-0.05
1.0280E-05	0
1.0284E-05	0.05
1.0288E-05	-0.05
1.0292E-05	-0.0599219
1.0296E-05	-0.0296875
1.0300E-05	0.03
1.0304E-05	-0.03
1.0308E-05	-0.0899219
1.0312E-05	0.000546875
1.0316E-05	0.06
1.0320E-05	0.05
1.0324E-05	0.02
1.0328E-05	0.02
1.0332E-05	-0.01
1.0336E-05	-0.02
1.0340E-05	0.02
1.0344E-05	0.09
1.0348E-05	0.0694531
1.0352E-05	-0.0405469
1.0356E-05	-0.0702344
1.0360E-05	0.02
1.0364E-05	0.0302344
1.0368E-05	-0.05
1.0372E-05	-0.0598438
1.0376E-05	-0.01
1.0380E-05	0.00078125
1.0384E-05	-0.0896094
1.0388E-05	-0.02
1.0392E-05	0.0597656
1.0396E-05	0.0301563
1.0400E-05	-0.04
1.0404E-05	-0.0703125
1.0408E-05	0.03
1.0412E-05	0.0697656
1.0416E-05	-0.02
1.0420E-05	0
1.0424E-05	0.01
1.0428E-05	0.0296094
1.0432E-05	-0.0401563
1.0436E-05	-0.000390625
1.0440E-05	0.0498438
1.0444E-05	0.0303906
1.0448E-05	-0.05
1.0452E-05	-0.0698437
1.0456E-05	0
1.0460E-05	0.02
1.0464E-05	-0.05
1.0468E-05	-0.0497656
1.0472E-05	0.0102344
1.0476E-05	0.0100781
1.0480E-05	-0.00992188
1.0484E-05	-0.0101563
1.0488E-05	0.0298438
1.0492E-05	0.02
1.0496E-05	0
1.0500E-05	0
1.0504E-05	0.04
1.0508E-05	0.0399219
1.0512E-05	0.0302344
1.0516E-05	-0.00992188
1.0520E-05	0.00992188
1.0524E-05	0.0101563
1.0528E-05	-0.02
1.0532E-05	-0.0298438
1.0536E-05	0.02
1.0540E-05	-0.02
1.0544E-05	-0.04
1.0548E-05	-0.02
1.0552E-05	0.0499219
1.0556E-05	0.0101563
1.0560E-05	0.00015625
1.0564E-05	-0.0301563
1.0568E-05	0.04
1.0572E-05	0
1.0576E-05	-0.01
1.0580E-05	0
1.0584E-05	0.03
1.0588E-05	-0.00015625
1.0592E-05	-7.81E-05
1.0596E-05	0.0198438
1.0600E-05	0.0400781
1.0604E-05	-0.00976563
1.0608E-05	-0.02
1.0612E-05	0.01
1.0616E-05	0.0199219
1.0620E-05	0.02
1.0624E-05	0.04
1.0628E-05	0.03
1.0632E-05	0.0101563
1.0636E-05	-0.00992188
1.0640E-05	-0.0100781
1.0644E-05	-7.81E-05
1.0648E-05	0.01
1.0652E-05	0.01
1.0656E-05	-0.00992188
1.0660E-05	-0.01
1.0664E-05	7.81E-05
1.0668E-05	0.00992188
1.0672E-05	-0.01
1.0676E-05	0.00984375
1.0680E-05	0.0200781
1.0684E-05	-0.0199219
1.0688E-05	0.00015625
1.0692E-05	0.0200781
1.0696E-05	0.02
1.0700E-05	7.81E-05
1.0704E-05	0
1.0708E-05	0.00992188
1.0712E-05	-0.0200781
1.0716E-05	0.0199219
1.0720E-05	-0.01
1.0724E-05	0.01
1.0728E-05	-0.02
1.0732E-05	-0.01
1.0736E-05	0.01
1.0740E-05	0
1.0744E-05	0.00992188
1.0748E-05	-0.02
1.0752E-05	0.0196875
1.0756E-05	0.05
1.0760E-05	0.0101563
1.0764E-05	0.01
1.0768E-05	0.03
1.0772E-05	0.0197656
1.0776E-05	-0.02
1.0780E-05	-0.0100781
1.0784E-05	7.81E-05
1.0788E-05	0.02
1.0792E-05	0.0201563
1.0796E-05	-0.02
1.0800E-05	-0.02
1.0804E-05	-0.01
1.0808E-05	-0.03
1.0812E-05	-0.01
1.0816E-05	0
1.0820E-05	-7.81E-05
1.0824E-05	-0.0201563
1.0828E-05	-0.00992188
1.0832E-05	0.01
1.0836E-05	0.01
1.0840E-05	0.01
1.0844E-05	-0.0200781
1.0848E-05	-0.0100781
1.0852E-05	-0.0299219
1.0856E-05	0.0100781
1.0860E-05	0
1.0864E-05	0.01
1.0868E-05	-7.81E-05
1.0872E-05	-0.01
1.0876E-05	-0.03
1.0880E-05	0.0100781
1.0884E-05	0
1.0888E-05	0
1.0892E-05	0
1.0896E-05	-0.02
1.0900E-05	0.00015625
1.0904E-05	0.03
1.0908E-05	0.000234375
1.0912E-05	0
1.0916E-05	7.81E-05
1.0920E-05	-0.0201563
1.0924E-05	0.03
1.0928E-05	-0.0100781
1.0932E-05	0.0100781
1.0936E-05	0.01
1.0940E-05	-0.0200781
1.0944E-05	7.81E-05
1.0948E-05	0
1.0952E-05	-0.00992188
1.0956E-05	-0.02
1.0960E-05	-0.01
1.0964E-05	-0.01
1.0968E-05	0.01
1.0972E-05	0
1.0976E-05	-0.00992188
1.0980E-05	0.0200781
1.0984E-05	0.0198438
1.0988E-05	-0.00992188
1.0992E-05	0
1.0996E-05	0.01
1.1000E-05	0.01
1.1004E-05	-7.81E-05
1.1008E-05	-0.0100781
1.1012E-05	-0.01
1.1016E-05	0
1.1020E-05	0.0200781
1.1024E-05	0.0199219
1.1028E-05	0
1.1032E-05	0
1.1036E-05	-0.0199219
1.1040E-05	-0.0201563
1.1044E-05	0.01
1.1048E-05	0.01
1.1052E-05	0.02
1.1056E-05	0.01
1.1060E-05	-0.0201563
1.1064E-05	-0.0199219
1.1068E-05	0
1.1072E-05	0.02
1.1076E-05	0
1.1080E-05	-0.01
1.1084E-05	0.00992188
1.1088E-05	-0.0200781
1.1092E-05	-0.01
1.1096E-05	0
1.1100E-05	-0.02
1.1104E-05	0
1.1108E-05	-0.01
1.1112E-05	-0.03
1.1116E-05	-0.02
1.1120E-05	0
1.1124E-05	-0.02
1.1128E-05	0
1.1132E-05	-0.03
1.1136E-05	0
1.1140E-05	0.00992188
1.1144E-05	-0.0100781
1.1148E-05	-0.00992188
1.1152E-05	-0.04
1.1156E-05	-0.0100781
1.1160E-05	-0.03
1.1164E-05	0.00015625
1.1168E-05	0.01
1.1172E-05	0
1.1176E-05	0.00015625
1.1180E-05	-0.01
1.1184E-05	0.03
1.1188E-05	-0.00984375
1.1192E-05	0
1.1196E-05	0.01
1.1200E-05	0
1.1204E-05	0.01
1.1208E-05	0.01
1.1212E-05	0.02
1.1216E-05	0.01
1.1220E-05	-0.00992188
1.1224E-05	0.01
1.1228E-05	7.81E-05
1.1232E-05	-0.0100781
1.1236E-05	0.01
1.1240E-05	-0.01
1.1244E-05	0.00992188
1.1248E-05	-0.02
1.1252E-05	-0.01
1.1256E-05	-0.01
1.1260E-05	-0.03
1.1264E-05	7.81E-05
1.1268E-05	-0.00992188
1.1272E-05	-0.03
1.1276E-05	-0.0100781
1.1280E-05	-0.0200781
1.1284E-05	0.01
1.1288E-05	-0.01
1.1292E-05	0.01
1.1296E-05	0.01
1.1300E-05	-0.01
1.1304E-05	0.00984375
1.1308E-05	-0.00992188
1.1312E-05	-0.02
1.1316E-05	-0.0100781
1.1320E-05	-0.01
1.1324E-05	-0.00984375
1.1328E-05	0.03
1.1332E-05	-0.01
1.1336E-05	-0.02
1.1340E-05	0.01
1.1344E-05	-0.00992188
1.1348E-05	0.0198438
1.1352E-05	0.0200781
1.1356E-05	-0.00984375
1.1360E-05	-0.02
1.1364E-05	-0.01
1.1368E-05	0.02
1.1372E-05	0.01
1.1376E-05	-0.00015625
1.1380E-05	-0.0200781
1.1384E-05	-0.0100781
1.1388E-05	-0.0101563
1.1392E-05	0.02
1.1396E-05	-0.01
1.1400E-05	0.01
1.1404E-05	0
1.1408E-05	7.81E-05
1.1412E-05	-0.02
1.1416E-05	0.0200781
1.1420E-05	0.01
1.1424E-05	0.01
1.1428E-05	0.0100781
1.1432E-05	-0.02
1.1436E-05	0.00992188
1.1440E-05	-0.01
1.1444E-05	0.01
1.1448E-05	-0.01
1.1452E-05	0
1.1456E-05	-0.0199219
1.1460E-05	0.0200781
1.1464E-05	0.00015625
1.1468E-05	-0.0201563
1.1472E-05	0.0299219
1.1476E-05	-0.00992188
1.1480E-05	0
1.1484E-05	-0.01
1.1488E-05	0
1.1492E-05	0.00992188
1.1496E-05	0.00992188
1.1500E-05	-0.00015625
1.1504E-05	-0.0200781
1.1508E-05	0.01
1.1512E-05	-0.02
1.1516E-05	0.01
1.1520E-05	0
1.1524E-05	0.03
1.1528E-05	-0.02
1.1532E-05	-0.0100781
1.1536E-05	-0.01
1.1540E-05	-0.01
1.1544E-05	-0.0200781
1.1548E-05	0
1.1552E-05	-7.81E-05
1.1556E-05	0.01
1.1560E-05	-0.02
1.1564E-05	0.02
1.1568E-05	-0.01
1.1572E-05	-0.0100781
1.1576E-05	0.01
1.1580E-05	-0.01
1.1584E-05	0.02
1.1588E-05	-0.01
1.1592E-05	-0.02
1.1596E-05	0
1.1600E-05	0
1.1604E-05	0.01
1.1608E-05	-0.0200781
1.1612E-05	0
1.1616E-05	-0.02
1.1620E-05	0
1.1624E-05	-0.02
1.1628E-05	-0.01
1.1632E-05	0.03
1.1636E-05	0.0199219
1.1640E-05	0.00976563
1.1644E-05	-0.03
1.1648E-05	0.0100781
1.1652E-05	-0.01
1.1656E-05	0.0299219
1.1660E-05	-0.0202344
1.1664E-05	-0.02
1.1668E-05	0
1.1672E-05	-0.00015625
1.1676E-05	-0.03
1.1680E-05	0.02
1.1684E-05	-0.02
1.1688E-05	-0.02
1.1692E-05	-0.0100781
1.1696E-05	-0.03
1.1700E-05	-0.0003125
1.1704E-05	7.81E-05
1.1708E-05	-0.0200781
1.1712E-05	0.0199219
1.1716E-05	0
1.1720E-05	0.0199219
1.1724E-05	-0.0101563
1.1728E-05	-0.01
1.1732E-05	7.81E-05
1.1736E-05	0.0199219
1.1740E-05	-0.00992188
1.1744E-05	-0.01
1.1748E-05	-0.02
1.1752E-05	0
1.1756E-05	-0.01
1.1760E-05	-0.02
1.1764E-05	-0.01
1.1768E-05	0.0100781
1.1772E-05	0.0199219
1.1776E-05	-0.00015625
1.1780E-05	-0.0100781
1.1784E-05	0.01
1.1788E-05	0
1.1792E-05	0
1.1796E-05	0.02
1.1800E-05	-7.81E-05
1.1804E-05	0.01
1.1808E-05	-0.02
1.1812E-05	0.02
1.1816E-05	-0.0101563
1.1820E-05	-0.01
1.1824E-05	-0.03
1.1828E-05	0.0199219
1.1832E-05	-0.02
1.1836E-05	0.02
1.1840E-05	0
1.1844E-05	0.01
1.1848E-05	0
1.1852E-05	-0.0299219
1.1856E-05	0
1.1860E-05	-0.02
1.1864E-05	0
1.1868E-05	-0.02
1.1872E-05	-0.01
1.1876E-05	-0.0200781
1.1880E-05	-0.0200781
1.1884E-05	-0.03
1.1888E-05	0
1.1892E-05	-0.0300781
1.1896E-05	-0.00984375
1.1900E-05	0.02
1.1904E-05	-0.01
1.1908E-05	0
1.1912E-05	-0.01
1.1916E-05	-0.03
1.1920E-05	0.02
1.1924E-05	0.01
1.1928E-05	-0.01
1.1932E-05	0
1.1936E-05	-7.81E-05
1.1940E-05	-0.0199219
1.1944E-05	-0.03
1.1948E-05	-0.0100781
1.1952E-05	-0.01
1.1956E-05	-0.03
1.1960E-05	0
1.1964E-05	-0.00984375
1.1968E-05	-0.0100781
1.1972E-05	-0.01
1.1976E-05	-0.01
1.1980E-05	-0.0200781
1.1984E-05	0.01
1.1988E-05	0
1.1992E-05	0.01
1.1996E-05	-0.00015625
1.2000E-05	-0.02
1.2004E-05	-0.02
1.2008E-05	0.02
1.2012E-05	-0.000234375
1.2016E-05	-0.0100781
1.2020E-05	-0.0201563
1.2024E-05	0.0198438
1.2028E-05	0.0100781
1.2032E-05	0
1.2036E-05	0.00992188
1.2040E-05	-0.02
1.2044E-05	0
1.2048E-05	0.01
1.2052E-05	-0.0500781
1.2056E-05	-0.00976563
1.2060E-05	0.01
1.2064E-05	-0.02
1.2068E-05	7.81E-05
1.2072E-05	-0.04
1.2076E-05	0
1.2080E-05	-0.01
1.2084E-05	0
1.2088E-05	0.03
1.2092E-05	0.00984375
1.2096E-05	-0.00015625
1.2100E-05	0.01
1.2104E-05	-0.00992188
1.2108E-05	-0.0100781
1.2112E-05	0
1.2116E-05	0.00992188
1.2120E-05	-0.01
1.2124E-05	-0.01
1.2128E-05	-0.01
1.2132E-05	0
1.2136E-05	-0.00992188
1.2140E-05	-0.0100781
1.2144E-05	-7.81E-05
1.2148E-05	0.01
1.2152E-05	0
1.2156E-05	0.02
1.2160E-05	0
1.2164E-05	0.01
1.2168E-05	-0.04
1.2172E-05	0.0201563
1.2176E-05	0.0101563
1.2180E-05	-0.02
1.2184E-05	0
1.2188E-05	-0.02
1.2192E-05	-0.01
1.2196E-05	-0.01
1.2200E-05	0.00992188
1.2204E-05	0.01
1.2208E-05	-0.0101563
1.2212E-05	-0.02
1.2216E-05	0.00992188
1.2220E-05	0
1.2224E-05	0.01
1.2228E-05	0.000234375
1.2232E-05	-0.02
1.2236E-05	0
1.2240E-05	-0.00992188
1.2244E-05	-0.02
1.2248E-05	-0.0199219
1.2252E-05	7.81E-05
1.2256E-05	0
1.2260E-05	7.81E-05
1.2264E-05	-0.03
1.2268E-05	-0.000234375
1.2272E-05	0.0199219
1.2276E-05	-0.0100781
1.2280E-05	0.01
1.2284E-05	0.01
1.2288E-05	0.01
1.2292E-05	0.00984375
1.2296E-05	-0.02
1.2300E-05	0.01
1.2304E-05	-0.02
1.2308E-05	0.01
1.2312E-05	-0.02
1.2316E-05	0.01
1.2320E-05	-0.02
1.2324E-05	-0.0100781
1.2328E-05	0.00015625
1.2332E-05	0.03
1.2336E-05	7.81E-05
1.2340E-05	0.01
1.2344E-05	-0.0199219
1.2348E-05	-0.01
1.2352E-05	-0.00992188
1.2356E-05	0.00992188
1.2360E-05	-0.02
1.2364E-05	0.01
1.2368E-05	-0.0200781
1.2372E-05	0
1.2376E-05	0.0100781
1.2380E-05	-0.03
1.2384E-05	-0.02
1.2388E-05	0.01
1.2392E-05	-0.0200781
1.2396E-05	0
1.2400E-05	-0.01
1.2404E-05	-7.81E-05
1.2408E-05	-0.0202344
1.2412E-05	-0.0199219
1.2416E-05	0.01
1.2420E-05	0
1.2424E-05	0
1.2428E-05	-0.0100781
1.2432E-05	-0.00992188
1.2436E-05	0.00992188
1.2440E-05	-0.0201563
1.2444E-05	-0.02
1.2448E-05	0.0100781
1.2452E-05	0.00992188
1.2456E-05	-0.01
1.2460E-05	0
1.2464E-05	-0.0200781
1.2468E-05	-0.01
1.2472E-05	-7.81E-05
1.2476E-05	-0.03
1.2480E-05	-0.00992188
1.2484E-05	-0.00992188
1.2488E-05	0.0100781
1.2492E-05	0.0100781
1.2496E-05	-0.00992188
1.2500E-05	-0.02
1.2504E-05	-0.0100781
1.2508E-05	0
1.2512E-05	-0.0100781
1.2516E-05	-0.02
1.2520E-05	0
1.2524E-05	-0.0100781
1.2528E-05	-0.0200781
1.2532E-05	-0.0300781
1.2536E-05	-0.01
1.2540E-05	-0.03
1.2544E-05	-0.01
1.2548E-05	0
1.2552E-05	-0.01
1.2556E-05	0
1.2560E-05	0.00015625
1.2564E-05	0.0399219
1.2568E-05	-0.0101563
1.2572E-05	0
1.2576E-05	-0.01
1.2580E-05	0
1.2584E-05	-0.02
1.2588E-05	-0.0100781
1.2592E-05	-0.0299219
1.2596E-05	0.02
1.2600E-05	0
1.2604E-05	0.00992188
1.2608E-05	-0.01
1.2612E-05	0.01
1.2616E-05	-0.01
1.2620E-05	-0.0100781
1.2624E-05	0.00992188
1.2628E-05	0.01
1.2632E-05	0.02
1.2636E-05	0.01
1.2640E-05	0.02
1.2644E-05	-0.0302344
1.2648E-05	-0.00984375
1.2652E-05	0.01
1.2656E-05	0
1.2660E-05	0
1.2664E-05	-0.02
1.2668E-05	0.00992188
1.2672E-05	-0.04
1.2676E-05	0.01
1.2680E-05	0
1.2684E-05	-0.02
1.2688E-05	0
1.2692E-05	-0.01
1.2696E-05	0.01
1.2700E-05	0
1.2704E-05	-0.01
1.2708E-05	-0.01
1.2712E-05	0.01
1.2716E-05	-0.02
1.2720E-05	-0.01
1.2724E-05	-0.0299219
1.2728E-05	0.01
1.2732E-05	-0.02
1.2736E-05	0
1.2740E-05	-0.0200781
1.2744E-05	0.01
1.2748E-05	-0.0100781
1.2752E-05	-0.01
1.2756E-05	-7.81E-05
1.2760E-05	7.81E-05
1.2764E-05	0
1.2768E-05	0.01
1.2772E-05	-0.01
1.2776E-05	0
1.2780E-05	-0.00992188
1.2784E-05	-0.02
1.2788E-05	0.0100781
1.2792E-05	0.01
1.2796E-05	0
1.2800E-05	0.01
1.2804E-05	-0.0303125
1.2808E-05	-0.0299219
1.2812E-05	-7.81E-05
1.2816E-05	-0.01
1.2820E-05	0
1.2824E-05	-0.02
1.2828E-05	0.0200781
1.2832E-05	0.01
1.2836E-05	0.02
1.2840E-05	-0.02
1.2844E-05	-0.0199219
1.2848E-05	0.0101563
1.2852E-05	0.0300781
1.2856E-05	-0.00992188
1.2860E-05	0.00992188
1.2864E-05	0.0100781
1.2868E-05	-0.01
1.2872E-05	-0.01
1.2876E-05	-0.01
1.2880E-05	0
1.2884E-05	0
1.2888E-05	0.01
1.2892E-05	-0.00992188
1.2896E-05	-0.01
1.2900E-05	-0.0199219
1.2904E-05	-0.01
1.2908E-05	0.01
1.2912E-05	-0.01
1.2916E-05	-0.01
1.2920E-05	-0.01
1.2924E-05	0
1.2928E-05	-0.00984375
1.2932E-05	-0.0101563
1.2936E-05	0.02
1.2940E-05	-0.00992188
1.2944E-05	-0.01
1.2948E-05	-0.01
1.2952E-05	-0.02
1.2956E-05	0
1.2960E-05	-0.00992188
1.2964E-05	0.0200781
1.2968E-05	0.01
1.2972E-05	0.01
1.2976E-05	0.0100781
1.2980E-05	-0.0199219
1.2984E-05	-0.01
1.2988E-05	0.01
1.2992E-05	0
1.2996E-05	0.01
1.3000E-05	0.0199219
1.3004E-05	-0.01
1.3008E-05	0.00992188
1.3012E-05	7.81E-05
1.3016E-05	-0.01
1.3020E-05	0
1.3024E-05	-0.01
1.3028E-05	0.01
1.3032E-05	-0.0299219
1.3036E-05	-0.01
1.3040E-05	0.0101563
1.3044E-05	0.0299219
1.3048E-05	7.81E-05
1.3052E-05	0
1.3056E-05	-0.00992188
1.3060E-05	-0.03
1.3064E-05	-0.00992188
1.3068E-05	-0.01
1.3072E-05	0
1.3076E-05	-7.81E-05
1.3080E-05	0.02
1.3084E-05	-7.81E-05
1.3088E-05	-7.81E-05
1.3092E-05	0.0199219
1.3096E-05	0.0100781
1.3100E-05	0
1.3104E-05	0.01
1.3108E-05	0.02
1.3112E-05	0
1.3116E-05	7.81E-05
1.3120E-05	-0.0200781
1.3124E-05	-0.02
1.3128E-05	-0.0100781
1.3132E-05	-0.01
1.3136E-05	-0.0201563
1.3140E-05	0.02
1.3144E-05	-0.02
1.3148E-05	0.0199219
1.3152E-05	-0.03
1.3156E-05	-7.81E-05
1.3160E-05	-0.0100781
1.3164E-05	-0.01
1.3168E-05	-0.01
1.3172E-05	-0.02
1.3176E-05	-0.02
1.3180E-05	-0.02
1.3184E-05	-0.0299219
1.3188E-05	0
1.3192E-05	-0.0201563
1.3196E-05	-0.03
1.3200E-05	-0.00984375
1.3204E-05	-0.0100781
1.3208E-05	-0.02
1.3212E-05	-0.02
1.3216E-05	0
1.3220E-05	0.00992188
1.3224E-05	-0.0200781
1.3228E-05	-0.00992188
1.3232E-05	0.01
1.3236E-05	-0.01
1.3240E-05	0.01
1.3244E-05	-0.00015625
1.3248E-05	-0.02
1.3252E-05	0
1.3256E-05	-0.0200781
1.3260E-05	-0.01
1.3264E-05	-0.0100781
1.3268E-05	-0.02
1.3272E-05	-0.01
1.3276E-05	-0.02
1.3280E-05	-0.00992188
1.3284E-05	0.0100781
1.3288E-05	-0.0298438
1.3292E-05	-0.0300781
1.3296E-05	-0.0101563
1.3300E-05	-7.81E-05
1.3304E-05	-0.0301563
1.3308E-05	-0.0299219
1.3312E-05	-0.01
1.3316E-05	-0.02
1.3320E-05	-0.00992188
1.3324E-05	7.81E-05
1.3328E-05	-0.0399219
1.3332E-05	-0.02
1.3336E-05	0
1.3340E-05	-0.01
1.3344E-05	-0.01
1.3348E-05	0
1.3352E-05	-7.81E-05
1.3356E-05	-0.00992188
1.3360E-05	0.0299219
1.3364E-05	-0.0199219
1.3368E-05	0.01
1.3372E-05	0.01
1.3376E-05	0
1.3380E-05	0.01
1.3384E-05	0.00992188
1.3388E-05	-0.01
1.3392E-05	-0.03
1.3396E-05	0
1.3400E-05	-0.0200781
1.3404E-05	-0.02
1.3408E-05	-0.01
1.3412E-05	0.03
1.3416E-05	-0.00984375
1.3420E-05	-0.01
1.3424E-05	0
1.3428E-05	0.01
1.3432E-05	0
1.3436E-05	-0.000234375
1.3440E-05	-0.03
1.3444E-05	0
1.3448E-05	-0.01
1.3452E-05	-0.01
1.3456E-05	-0.01
1.3460E-05	-0.0100781
1.3464E-05	-0.03
1.3468E-05	-0.01
1.3472E-05	-0.02
1.3476E-05	-0.01
1.3480E-05	-0.01
1.3484E-05	-0.01
1.3488E-05	-0.01
1.3492E-05	-0.01
1.3496E-05	-0.02
1.3500E-05	-0.03
1.3504E-05	0
1.3508E-05	-0.02
1.3512E-05	-0.03
1.3516E-05	-0.01
1.3520E-05	-0.03
1.3524E-05	-0.00015625
1.3528E-05	0
1.3532E-05	-0.02
1.3536E-05	0
1.3540E-05	-0.0300781
1.3544E-05	-0.02
1.3548E-05	0
1.3552E-05	-0.00984375
1.3556E-05	-0.01
1.3560E-05	-7.81E-05
1.3564E-05	0
1.3568E-05	-0.01
1.3572E-05	-0.0100781
1.3576E-05	0
1.3580E-05	-0.0100781
1.3584E-05	-0.01
1.3588E-05	0
1.3592E-05	-0.02
1.3596E-05	7.81E-05
1.3600E-05	-0.0200781
1.3604E-05	-0.0200781
1.3608E-05	-0.00015625
1.3612E-05	0.0100781
1.3616E-05	-0.02
1.3620E-05	7.81E-05
1.3624E-05	0
1.3628E-05	-0.02
1.3632E-05	0.01
1.3636E-05	-0.04
1.3640E-05	0.0200781
1.3644E-05	-0.01
1.3648E-05	0.00992188
1.3652E-05	0.0100781
1.3656E-05	-0.0199219
1.3660E-05	-0.01
1.3664E-05	-0.02
1.3668E-05	0
1.3672E-05	0.03
1.3676E-05	-0.0201563
1.3680E-05	-0.0103125
1.3684E-05	-0.01
1.3688E-05	-0.02
1.3692E-05	-0.0202344
1.3696E-05	0
1.3700E-05	-0.0200781
1.3704E-05	-0.01
1.3708E-05	-0.01
1.3712E-05	0
1.3716E-05	0
1.3720E-05	-0.03
1.3724E-05	-0.00015625
1.3728E-05	0
1.3732E-05	-0.01
1.3736E-05	0
1.3740E-05	0
1.3744E-05	-0.01
1.3748E-05	-0.03
1.3752E-05	-0.0299219
1.3756E-05	-0.00992188
1.3760E-05	-0.0100781
1.3764E-05	0.00992188
1.3768E-05	0
1.3772E-05	0
1.3776E-05	-0.01
1.3780E-05	-0.01
1.3784E-05	-7.81E-05
1.3788E-05	0
1.3792E-05	-0.00992188
1.3796E-05	0.02
1.3800E-05	0.0200781
1.3804E-05	-0.00992188
1.3808E-05	-0.0100781
1.3812E-05	-0.00015625
1.3816E-05	0.01
1.3820E-05	0
1.3824E-05	-0.0199219
1.3828E-05	-0.02
1.3832E-05	-0.00992188
1.3836E-05	0
1.3840E-05	-0.01
1.3844E-05	0
1.3848E-05	-0.0199219
1.3852E-05	-0.0301563
1.3856E-05	0.01
1.3860E-05	-0.0301563
1.3864E-05	-0.02
1.3868E-05	-0.0101563
1.3872E-05	0.02
1.3876E-05	-0.0101563
1.3880E-05	-0.0200781
1.3884E-05	0.00992188
1.3888E-05	-0.00992188
1.3892E-05	-0.01
1.3896E-05	-0.01
1.3900E-05	0.01
1.3904E-05	0.01
1.3908E-05	0
1.3912E-05	0.01
1.3916E-05	0
1.3920E-05	0
1.3924E-05	0
1.3928E-05	-7.81E-05
1.3932E-05	0.01
1.3936E-05	0.00984375
1.3940E-05	-0.0200781
1.3944E-05	-0.01
1.3948E-05	7.81E-05
1.3952E-05	-0.0301563
1.3956E-05	-0.03
1.3960E-05	-0.00015625
1.3964E-05	0
1.3968E-05	0.02
1.3972E-05	-0.01
1.3976E-05	0
1.3980E-05	-0.01
1.3984E-05	0
1.3988E-05	-0.01
1.3992E-05	0.0103125
1.3996E-05	0.0299219
1.4000E-05	0
1.4004E-05	-0.02
1.4008E-05	0
1.4012E-05	0.01
1.4016E-05	0
1.4020E-05	0.02
